#,dataset_id,min(minimumDepthInMeters),max(maximumDepthInMeters)
1366,"""cfcd9add-85e3-42cb-b162-72a7e915d0d5""",3.0,45.0
1367,"""c67e6d09-ee1d-4da4-9b21-bfaf558d60f1""",93.0,400.0
1368,"""5ef55cd8-05a1-4569-8e17-ceb224e40f59""",222.0,261.0
1369,"""635d569e-aa7f-410e-93ac-a12003cbeca7""",1.0,6.0
1370,"""62440291-a389-4d4d-b7eb-41cca5113633""",3.0,180.0
1371,"""f2cfae14-4a02-4371-b653-4618134ee0bd""",1.8,8.5
1372,"""966c15b3-e0ea-4fa6-8c7b-92955d668bf2""",0.0,0.0
1373,"""38f2df58-b9e5-4ded-854e-fbf37c0be23c""",0.0,0.0
1374,"""315b6a36-8687-4740-a792-bb41705cac43""",0.0,0.0
1375,"""fcd80a69-dee2-4489-9de4-517c92403f12""",0.0,50.0
1376,"""833fad77-7f14-496f-af83-a2fdb47c0cb4""",1.83,208.479996
1377,"""f4d2bfe2-928d-4044-82de-66b2591362cb""",0.0,75.0
1378,"""93c80b5b-3bc3-4e59-a283-b4edebaa63ce""",3.0,250.0
1379,"""0097a1c2-1696-4cc9-9641-4895e0eda497""",1.5,450.0
1380,"""5ed4177f-5460-45c0-83cf-a98b1c5a8410""",1344.0,1344.0
1381,"""1709e714-6737-4a78-a812-696671d4f734""",0.0,0.0
1382,"""fc083994-71ba-4813-b4ed-40b5d96924e4""",2110.0,3060.0
1383,"""6cd6e3b5-c2bd-4987-844b-8775f7bdd33e""",100.0,502.0
1384,"""d57e6f40-9c98-471d-b284-ed3c8d8c018e""",1.5,1.5
1385,"""d2319559-77f3-4f93-85d0-aaa99db60d17""",3.6,7.6
1386,"""6e5e5df0-1312-4c75-abff-644e9ade33df""",12.5,12.5
1387,"""f7a9e965-7c86-40f0-a54c-e47cf1ce291d""",-8.0,24.0
1388,"""64798c9f-0a24-4f80-a256-efdb921c59bd""",4963.0,5138.0
1389,"""4d02cc6d-a5b1-415c-b215-ce220ec4ccea""",81.0,1027.0
1390,"""d835b33e-1e12-459b-b7ef-33e540252648""",2360.0,2926.0
1391,"""d7b10a4b-e588-4cf6-a5da-3064cab00af4""",5.0,7.0
1392,"""2c4f07c6-1c02-4082-88da-9e51b7897f24""",0.0,85.0
1393,"""fec77f2d-d241-4b1d-8a93-f76b535e596b""",50.0,454.0
1394,"""58be7fc9-bef4-42db-9d4f-07106a711468""",11.13,146.5
1395,"""dadfd175-24ad-41bd-a04e-795149274f66""",17.0,17.0
1396,"""e7e9e58c-6c4c-4cc0-9df3-dd255fd303bd""",0.0,4938.0
1397,"""9d2f7b40-7028-432f-b022-52d6e2f6a47f""",0.0,200.0
1398,"""f1ad2d12-8f7e-4b56-848c-ffa9c6103eb1""",0.0,540.0
1399,"""a449c6d1-7a79-4b84-a31d-028a3a70b0cb""",168.800003,1858.300049
1400,"""3be91cf5-35bc-4e08-aa60-836b6ca47d6d""",0.5,20.0
1401,"""2c02b6a1-4ee0-4ace-86e8-7abeb963bfa1""",7.0,11.5
1402,"""1ccabdb8-c04e-4ef0-a796-41eeb89eabd4""",30.0,30.0
1403,"""a6c5a265-a845-4f8c-8759-b47f1fdf8b26""",7.3,695.0
1404,"""8b0d5fdd-6a3f-48c7-a4aa-84f39f2df647""",0.0,100.0
1405,"""d8ecc69c-1171-47d2-8cd8-e8a226e449c7""",2.0,120.0
1406,"""6c813a6c-86f7-4d45-beb5-33eebd8de938""",0.0,8400.0
1407,"""f4232a8c-8fac-4f02-a3d6-6f51763c9ad5""",0.0,80.0
1408,"""18d7384e-31ef-48a3-aa3a-bae1e32a38aa""",0.0,1.0
1409,"""fca3b113-b145-446c-a23c-3188090e43af""",3.0,10.0
1410,"""431f96f7-521c-4182-ae89-0533c5e809dd""",3.0,53.0
1411,"""56e55f76-6dda-403d-805b-f8922fa1766d""",0.0,5000.0
1412,"""b7041269-d327-49fc-9c2d-729e971158b9""",0.5,16.0
1413,"""b0dd257d-fc59-4621-ad78-99bf3c872a0d""",0.5,23.0
1414,"""583f83ce-4195-46b8-b12b-917f615b6466""",0.0,1.0
1415,"""a2446547-4c94-4df3-a6dc-ccfcdcbb4596""",0.3,9.0
1416,"""efebefae-fbd0-4900-9569-41d59a58b8e2""",8.0,13.0
1417,"""f6cb151d-372e-42cf-bd38-dc82fa7e4f48""",0.5,15.0
1418,"""3425145f-8016-403a-abca-9cb33a29108e""",455.0,8136.0
1419,"""a9c331f4-922f-44bf-bfcc-1980b7b5c6dd""",0.0,3400.0
1420,"""57f47b43-dcf8-4c23-a56b-719cec84f8f3""",38.0,525.0
1421,"""67bac074-3445-4fd8-8e3c-4836fa0736dd""",6.1,50.0
1422,"""5b6251f6-a7a5-4dc9-994d-c9504b54776f""",25.0,30.0
1423,"""fff34c63-d718-4ab7-be42-4123e4b4272b""",0.0,0.0
1424,"""179aa7bb-d57a-4234-9e71-95607753e8d8""",0.0,4800.0
1425,"""5ed811db-baa6-4b24-9109-c48c718681a5""",4.75,22.0
1426,"""8a1ae661-e911-4967-bc06-1168fc5f2d89""",0.0,5000.0
1427,"""9e3dea3d-6b47-4564-8616-14d54ffc153f""",0.0,50.0
1428,"""aa862352-9523-44fd-9578-3978cf3cfb27""",0.5,15.0
1429,"""c21874e7-2e80-4228-8836-c92eae0037a4""",0.0,15.2
1430,"""7b32d3ea-a8ad-455c-b1e8-b22a34ca17fd""",0.0,2900.0
1431,"""cbb1c4d3-73d9-41aa-94d5-d637b60ad1e5""",0.0,0.0
1432,"""5d3b9575-1100-48c7-ae67-4e9ac3d78e34""",24.0,214.0
1433,"""1e5d0fc6-161d-46e6-bdc4-7d33bca644c6""",0.0,70.0
1434,"""7e4228e5-a962-4b01-952f-7bf33e213a9c""",0.0,1427.0
1435,"""df5a5825-6db0-4034-9e1d-97ece8ecd4cb""",0.5,30.0
1436,"""52f99f08-fc90-4684-aea8-a015150968ea""",0.0,35.0
1437,"""9467d03f-f291-4a59-94ec-754b3814043f""",0.0,4000.0
1438,"""0f6c757b-b62e-498b-ae28-a1229ce523fa""",0.0,35.0
1439,"""0569339f-a376-42f4-8453-49ab9932713d""",0.0,4218.0
1440,"""49743994-7d38-41ed-a91f-0674bbb182c7""",2.7,31.4
1441,"""7e1182b4-6748-4d69-9d80-70580b6e8dc7""",0.0,2992.5
1442,"""553e6cd6-89a8-4482-b767-fb79a8d9c6ee""",10.0,504.0
1443,"""82b9ede1-962d-42a5-acde-26b889b06858""",0.0,0.0
1444,"""661f9545-3547-4dea-b3f6-533e3295b2a9""",0.0,0.0
1445,"""62e1cf49-f66b-479b-a069-7b5845d4cdde""",0.0,40.0
1446,"""ae67a723-041c-4c45-a757-034368191f3d""",0.0,1499.0
1447,"""3fd63e87-e4c0-4b2e-be33-a7a1306a3539""",0.5,42.0
1448,"""556cc02f-da65-4233-85b0-cebc2c3aadfc""",175.0,1605.0
1449,"""0d0dd9e9-5d93-442b-a820-51d2027976ed""",1.0,29.0
1450,"""26b72f37-dc9f-4cd9-9b42-96fce2fd38aa""",3.0,616.0
1451,"""22b92c01-3c91-4e66-a85c-00cb5475a912""",0.0,15.0
1452,"""bd4ebfab-5ab9-46fc-a8db-01709c2b7464""",11.7,189.0
1453,"""1ad423c7-dba3-426f-b814-f0808413a708""",0.0,1500.0
1454,"""1ea50009-5087-43ac-88c7-f9acccee539d""",160.0,1220.0
1455,"""371471b0-5d03-4031-a827-4d7b52d34f6f""",10.0,70.0
1456,"""5173de13-ca01-44e0-bb59-9b9dfda40266""",25.0,822.5
1457,"""d8c02629-1336-4080-a8a9-f82922b3e398""",13.0,253.199997
1458,"""2888968e-dc59-4ae4-873b-236b0c7a3e5a""",6.0,95.0
1459,"""178270b9-6fca-41f0-8322-e195fca69f13""",1.0,6.0
1460,"""2a3f2498-1f94-4756-addf-dccccfb26b94""",0.0,56.0
1461,"""6e99cb6c-0efe-4087-b808-19c7cc17ae3d""",0.0,4279.0
1462,"""280ba323-9960-45e4-a902-c4ceb9357664""",0.0,175.0
1463,"""677c2853-1acd-4e9e-8a45-8c65937b81c9""",6.0,10.0
1464,"""ac30d841-5e85-433d-a640-1e7482723cc0""",0.0,1.0
1465,"""97d434fe-2a1b-47ab-8b76-7789685bf116""",10.0,1200.0
1466,"""5ad6c4ff-fb89-4edf-b7b0-212671fb27cf""",0.0,155.460007
1467,"""43d19bf8-4d49-413b-bedb-4fa4547714fa""",0.0,440.0
1468,"""360b439f-1791-41e4-a77b-5f50d451a951""",0.0,100.0
1469,"""955179d9-77a5-4bdf-a796-1a3d1ee4b2b8""",8.0,136.0
1470,"""df5b766e-d7a3-400e-944e-444289f54a62""",6.2,3361.100098
1471,"""b8a0d284-fa0a-4a20-8d27-0e736a42ae25""",0.0,532.0
1472,"""58f229d6-8aad-4d85-b4b6-621d4f25d5ec""",0.0,2695.0
1473,"""19201a58-d4e4-42be-8384-676b6522443d""",1230.0,5430.0
1474,"""81cdec15-c098-4e1d-8225-3b07b81f011f""",0.0,50.0
1475,"""714266aa-123b-43b7-98a8-0529ac7f7c4c""",1.5,23.0
1476,"""bb0b9375-c875-4cb6-8889-6f783e1015be""",0.0,4316.870117
1477,"""92430db9-eccc-4b53-a7d0-1d89250bff4f""",0.0,0.0
1478,"""541c7d7b-ea2b-4bbb-a989-75904babfea9""",101.0,566.0
1479,"""e49ec110-4fc2-49a7-b409-7537312e7d52""",5.0,10.0
1480,"""cbd631ea-c8ff-419f-8340-b29c7fdc416a""",0.0,182.600006
1481,"""67c16cec-808b-419d-9dd5-c1ca685af89c""",0.0,90.0
1482,"""ef21a152-309e-4cc5-86e6-31336f73535c""",0.0,1.0
1483,"""0abb8cc1-8651-4213-aff3-2153d14ac322""",0.0,14.0
1484,"""46d17029-893f-41b9-884e-e5bb791e8423""",0.0,350.0
1485,"""e18538d7-87e2-470d-8848-7a6b76394bde""",0.0,650.0
1486,"""e13f0a51-f810-45d6-9503-64ecd7bedd70""",10.0,1570.0
1487,"""a6f8db9e-2794-4260-b7f6-66febc029002""",34.0,230.0
1488,"""a7f93b8e-19f5-420d-9c97-fa7312bbffc8""",0.0,0.0
1489,"""aaa7c282-5909-4055-845c-026b0db8b86f""",14.0,44.0
1490,"""4009980e-af6b-470a-b4be-16fb541b7c06""",16.0,167.0
1491,"""e9844e8f-a6bc-4638-8e8c-1383c07f0cc4""",69.0,227.0
1492,"""6142952e-7bbc-434f-a055-6bf140e6463d""",0.0,3855.0
1493,"""e5b6a416-39e0-4330-8022-c363ba221f48""",1.0,109.0
1494,"""5c389fdc-2764-469d-af92-a14bfb6de4f9""",980.0,2564.0
1495,"""26ff98fc-cfe1-444e-82ad-6e087b7d86fe""",0.0,3896.0
1496,"""132ab7ea-1b4b-46ea-8f5f-6b8da98db2be""",34.0,67.5
1497,"""856cfcd0-765d-4b5b-ba23-f371bd1da590""",20.9,20.9
1498,"""aa16d305-d413-4c4a-90be-b1ec3298d58d""",-0.61,5452.0
1499,"""a9ac85d8-67a1-49bf-8ee8-815536022ce6""",0.0,4609.025879
1500,"""389e598b-b031-4e03-8290-ad73ee190dca""",0.0,4663.0
1501,"""0c1cb7e9-c7d1-4643-b245-daa8839a183f""",0.0,997.099976
1502,"""76f565d1-00e5-4093-a3e2-e0174091feaa""",4.5,37.0
1503,"""be839944-11d7-40d9-85af-8f7dd2032e20""",0.0,175.0
1504,"""66f21b70-3a41-4e6d-b3cb-0f9ebcf4e15c""",3.0,54.0
1505,"""c3687703-997c-410c-8b69-60b848ce924f""",0.0,595.0
1506,"""566386e9-9494-40a1-a3a0-63233c208fee""",5.0,10.0
1507,"""bcd3a958-2fd8-4f8a-b5f7-88e690e36187""",4007.0,5045.009766
1508,"""2741dff2-017c-4d2d-8e3a-b04fc06619b9""",40.0,254.0
1509,"""2dc172af-a053-4e5a-9a38-b5425e0116c1""",4.8,24.5
1510,"""d979d58a-746a-4e40-a9ca-94c025b5bfe8""",-0.3,5000.0
1511,"""6f7372ff-0199-4e51-9728-69cb536aaa14""",0.0,496.589996
1512,"""677cbeca-903e-4a9d-bdf2-11184ad0c201""",1140.0,6035.0
1513,"""987a35d0-a3f3-4050-b8c4-de99b01d8eb6""",0.0,849.0
1514,"""c38dc813-38b3-4681-bed0-14cb85d57555""",0.0,4.0
1515,"""c170a0a3-c669-436b-a17b-73d442951619""",3.0,54.0
1516,"""6b96b0c8-ae95-4ad4-b8cb-5c1a706cf7aa""",1.5,1.5
1517,"""95a44403-6971-49d2-8c48-ea464af97544""",7.0,11.5
1518,"""30b8ae20-47fd-44a8-9f61-c9b066154ec8""",9.144,73.152
1519,"""d166642a-5670-46e5-a4de-88554adc5073""",0.0,1000.0
1520,"""3e9b3c7e-d405-4333-b545-9ebe92cd1660""",88.360001,1630.0
1521,"""4b25fd6e-e5de-4866-aee5-2d7ea4c407da""",0.0,600.0
1522,"""c0bf85d7-a728-452d-9762-877ad6240a8f""",0.0,8.2
1523,"""29b3cd66-4457-41ec-ae5e-a723970860b4""",0.0,500.0
1524,"""61887f35-b176-466c-87c2-8f8a52bc224a""",12.3,64.599998
1525,"""9ad0f8eb-b983-418d-b881-3b672d9e0005""",5.0,10.0
1526,"""1fc6afc6-f841-40d4-86d7-e3b2d0962b83""",0.0,3365.0
1527,"""e285d9f4-c55d-42c0-805d-a566c2c58a45""",0.02,10.0
1528,"""3f2c1827-a206-41c4-bc53-58267dd28cbd""",0.0,6150.0
1529,"""1d198847-58cf-4350-9d2c-8c8f611083c4""",0.0,99.0
1530,"""84e8941c-61e1-40ea-bc42-7ca8b8a73cda""",42.0,109.0
1531,"""41b577c2-1d49-457f-a174-048e80e5f4db""",9.0,15.0
1532,"""e191604f-fe12-424a-9bc7-98100d969515""",0.4,32.799999
1533,"""bcd4cb33-c483-40e6-9d11-a6a779cd8ec7""",0.0,109.0
1534,"""5ec11ed9-4b39-4078-a7d7-0ad4d532d8a2""",2.0,7.0
1535,"""e3009de8-2817-49b9-96fc-4e4cf2e76e24""",15.0,40.0
1536,"""13347b12-7281-420e-81db-e64b46acc297""",0.0,70.0
1537,"""bf57b87d-08f0-4a70-a541-bb328fe762d3""",10.0,33.0
1538,"""1701dd73-9a96-48c8-9049-e5b1ca3c6993""",16.0,520.0
1539,"""7b9e09b6-0549-4eb6-9d31-974575c1b400""",1.0,36.0
1540,"""1f9f2ee2-d103-4afd-86da-e9deb8606524""",0.0,1.0
1541,"""0e1f23cf-d2de-4adf-9a87-96e6a949fee3""",0.0,505.0
1542,"""420d5051-7d48-4c63-94d8-2553b9aad236""",9.0,16.0
1543,"""2bd0707f-3650-47e8-9da2-5c4c77d42cfb""",264.620209,2980.37085
1544,"""6051c79d-459f-4ca0-bb99-dd9f21c0d188""",0.0,1.0
1545,"""b42e9179-87a6-4686-a358-057d3e624c85""",3555.0,4244.0
1546,"""aec15b68-859f-41ed-aa27-11b4f7305a63""",4054.0,4237.0
1547,"""f4b07adc-cd2a-4b82-89d4-acb8155e2115""",0.0,0.0
1548,"""ba60e7b1-ca45-40e1-8de3-c9a70e25f8a3""",14.0,87.0
1549,"""6af80242-edfd-4dd2-b957-8e715789e479""",0.0,1650.0
1550,"""4b667f4a-2c2c-401e-8fbb-9be0bdf41421""",579.0,2774.379883
1551,"""bf7273ec-d77d-459e-8418-9621d57966e3""",0.0,200.0
1552,"""1e00c014-8125-454f-be4d-a2b19e40dcc3""",4557.0,4559.0
1553,"""48b53def-46f8-4e6f-9fae-fb4d90a24fd1""",4007.0,5045.009766
1554,"""b1ae4344-aa5a-49fb-80f6-e0e28e67833e""",22.0,40.0
1555,"""5344851d-7639-4949-8d5b-6a6be2035c14""",0.0,70.0
1556,"""f09349a2-4c84-4a8b-8c06-a6f3f5f5da19""",8.0,40.0
1557,"""5bbcd987-29d3-4ada-8de5-9e8fa7bc6d53""",316.62973,3407.895508
1558,"""04741378-3eb3-4674-8ac6-298643ec3ba4""",0.0,4064.0
1559,"""8b4be972-1287-4e24-aa94-abd7d995b6bb""",0.5,30.0
1560,"""a70ca59b-044a-4a65-a489-408c6498333a""",0.0,0.0
1561,"""b38c4645-c526-4683-b39d-c053a6730305""",5.0,71.0
1562,"""eaa33599-9df1-474a-a434-d6dc157ded7a""",0.0,40.0
1563,"""ebf8e377-ecac-40f8-8177-dec6a99639a4""",90.0,2603.0
1564,"""fb1eb4da-2eb2-4317-97c3-cda65112b4a5""",200.0,1100.0
1565,"""36bca81c-6d77-4fd4-a981-65d494197fc5""",3.0,53.0
1566,"""076221a7-0035-4f14-801f-22bb7d5b1be7""",0.0,640.0
1567,"""ef941346-7846-48fb-bf3b-707317c54256""",5.0,71.0
1568,"""81259aaa-dc2e-4caf-aa4a-bf9c48258f2a""",3.0,53.0
1569,"""c71e6631-9b46-4a6c-9f6c-d9352ddc64d8""",5062.0,5217.0
1570,"""36611427-0735-4b7a-ab45-16072397e038""",0.0,236.0
1571,"""2ab4ad97-bb6d-4c88-8469-bb94c409e51a""",0.0,500.0
1572,"""321fa1e2-a69f-49d2-be57-b6d1368ab1f5""",1940.0,5005.0
1573,"""95518627-a380-4691-86d8-3a3b5a11196c""",1.0,2100.0
1574,"""572553d0-eaaa-4180-b399-f89bf37e070e""",557.0,4643.0
1575,"""18b9f6fd-0cca-4938-a6fa-d6b375dfa716""",8.1,54.0
1576,"""5a6bb73e-8780-4859-ac05-84eb3875b930""",19.0,41.0
1577,"""f254adb6-b758-40a8-8a99-fb1b19b6266b""",56.0,142.0
1578,"""e83eb96b-fdc0-4031-abc9-bc6e79ca7eb9""",0.0,428.079987
1579,"""d64c0db0-78b6-4596-890a-97144cfe549e""",3.0,3.0
1580,"""58e533c3-8f4b-4fc6-ae44-20f85ecf58c8""",0.0,4055.0
1581,"""fabf69ae-0d4f-43dd-8dea-3e888c05f5ea""",3.0,40.0
1582,"""b3821368-8599-47b4-b13c-4ccfbed920b4""",164.0,263.0
1583,"""67d8ee45-4dcc-4ed2-b855-5bc815a68b69""",6.0,262.0
1584,"""f780666c-3aaf-45a1-a3f5-5fa6ae279f02""",0.0,200.0
1585,"""fb5e8ac4-ae03-446a-b909-452b71041a3f""",0.0,1055.0
1586,"""98ac8997-ba0b-4bfa-ab8e-8b8f56145689""",1.5,20.9
1587,"""f908d978-1400-446a-8cf0-6784b52b0247""",0.0,0.0
1588,"""a94aa77d-c064-48b6-9101-b2091f074c09""",10.0,480.0
1589,"""8bf9890c-58a5-4aef-a34f-dafa6fe407e3""",1845.0,5400.0
1590,"""45e7c641-c317-4cae-8b01-0b00cae1029e""",19.0,41.0
1591,"""559218c4-189e-4d44-b276-02fcb859622d""",0.0,45.0
1592,"""239b0a6b-0ac6-4ede-a8eb-89269c0f8655""",5.0,57.0
1593,"""b81d955d-fc21-44fc-aa57-4f44b31e9916""",400.0,811.0
1594,"""f329c69c-6e07-4ad6-bf7c-f8dfe1a0a212""",0.0,150.0
1595,"""dae95bab-b5f9-479b-9769-b97cf8b1a854""",0.0,20.0
1596,"""cf2113ef-d5f0-4586-9fc6-4b208e0bc245""",0.0,0.0
1597,"""c6750ab6-0fd2-42c1-a3b6-b60db9f23e51""",5.0,200.0
1598,"""0ed9d24d-4826-4b07-b345-7c3e1bea582a""",0.0,200.0
1599,"""c1181498-9389-4962-b98b-bf5d7a5fb7cd""",0.0,0.0
1600,"""daeb7864-98e9-4441-95e5-c5544995acc6""",0.0,100.0
1601,"""c2efb4aa-7d40-46f3-887b-11a3864c21fb""",0.0,1000.0
1602,"""e8c110c1-0116-4fb3-abcb-58fab68e79c1""",0.0,50.0
1603,"""7eb44e64-8515-4c9e-aa7a-03aadbd546b1""",2.4,31.200001
1604,"""7009824b-b1e4-4a67-9fe7-7ed4cf63cbef""",596.0,2566.0
1605,"""3f980ed3-99d1-45b8-a8b8-923c8ac8bf82""",0.0,1570.0
1606,"""e60b0b08-b1f6-4472-bc01-ef6b8c760863""",3.0,54.0
1607,"""2b4ba71b-ce7f-4f48-86d5-64caa0f3bd11""",0.0,15.7
1608,"""47c0ed62-9a73-4bdc-a154-e53b788a9534""",0.0,5.5
1609,"""6856003b-1899-4a92-be6d-7a8052af5691""",476.0,3501.0
1610,"""f11a783e-9ff0-46dc-b7b7-803513b8c12e""",49.0,957.0
1611,"""2be28ad4-42ca-4371-b8c6-37f684aca258""",0.0,7.4
1612,"""8143329b-ae80-4bf3-941f-dad54de1b9c0""",0.0,0.0
1613,"""c9ef68c5-b82b-4545-9d7c-aeaebcc5e99f""",0.1,0.85
1614,"""5d6813fd-a0e2-4d9f-93c0-2bb399fbad84""",21.0,62.0
1615,"""7ba1e4b7-774f-4d48-bc7e-fabbcbd648bc""",0.0,175.0
1616,"""307bff4d-7eb1-45cb-8573-542efd0ab6ba""",13.0,52.0
1617,"""bd6463c3-1afe-417a-bcbb-64db96906e47""",45.0,3222.0
1618,"""a90912f8-33de-4725-8047-38f3202e39bc""",5.0,71.0
1619,"""927d909a-3357-4ad8-b3b7-87d89ee0335f""",5.0,102.400002
1620,"""061760d0-53ed-4e5a-8e94-59100015b28d""",400.0,2470.0
1621,"""9aa5f434-8459-40c4-a02f-1263535108ac""",0.5,0.5
1622,"""687729d2-ca2c-48b6-946e-38269716dbda""",0.0,35.0
1623,"""8b12af24-e616-43ed-8b04-99dd44a2a670""",4044.0,4647.0
1624,"""6da917d4-b398-4753-84c3-b940ffcd62ee""",6.3,9.6
1625,"""e11e01bf-a855-47ea-95f0-d96fe8e50ca8""",1.0,10.5
1626,"""487b9a1c-e04d-471d-9787-00c869cb726c""",0.0,20.0
1627,"""23ba1623-a8c1-4bde-b3b0-912aa5cca885""",0.0,30.0
1628,"""711fa750-5e61-4b3c-a8f1-e5bfd20e47cc""",0.0,0.0
1629,"""91aba9e5-a179-410c-82bd-7eb0829fbcbb""",0.0,0.0
1630,"""2cef22a0-a9a0-4732-8e3a-b617dad3b630""",0.0,1.0
1631,"""51b75cdd-5cc2-49da-83a3-ee9f79d962e6""",0.0,5.0
1632,"""4421cb19-32c3-42a4-b429-893b2579e43d""",26.0,66.0
1633,"""a1001ed6-aa6a-49e6-8faf-da903074eae1""",5.0,515.0
1634,"""f7168684-e6a8-4759-ade4-579ea74d9016""",0.0,0.0
1635,"""fc8addee-5e44-43b6-bb8b-5dd54d04023a""",0.5,20.0
1636,"""76fed020-c5fb-467d-a70e-8e2ef1eb3069""",0.0,20.0
1637,"""fcd4f2bf-2352-44e2-8552-2c04848ff30b""",13.0,52.0
1638,"""fad57650-e793-4b0c-bb34-b47832c5cc90""",0.0,0.5
1639,"""d684d4e8-5cc9-4669-a117-d8c7d5e1654a""",0.05,1.8
1640,"""727322b7-bdfd-4229-bb10-850ff97b5833""",20.0,50.0
1641,"""c1092532-8c5b-488f-baec-4532c0f25e46""",0.0,5.0
1642,"""56f36466-ae02-43bc-bc2f-a0fc02c174f8""",0.0,8.0
1643,"""f8d136bb-2473-4879-a916-da02085f5e09""",0.5,4.2
1644,"""b99fe048-7da1-4558-a118-c98c213f4fde""",7.0,11.5
1645,"""4dc60312-9d8a-47e6-a8b1-29cce45e4266""",4.5,12.0
1646,"""f3a945d0-6e2c-4316-a667-c64568820c0d""",0.0,50.0
1647,"""2c9890c1-45f9-4ac7-a61a-3ec987659045""",0.0,15.0
1648,"""8fd6f2f5-ee1c-417c-8940-a2c6b46067b3""",5180.0,5314.0
1649,"""3bac1bfd-301c-44d9-abed-6588cc51365b""",0.0,0.0
1650,"""c280d31c-f62b-4596-b57f-10deea0a31a8""",0.0,200.0
1651,"""878f77ff-1deb-4334-8fc6-891415951371""",5.0,91.0
1652,"""9ddcb9c5-0312-4e94-952d-87f824399226""",0.0,30.0
1653,"""5a1c4411-6045-4a7c-95de-9de3bd608a4d""",0.0,0.0
1654,"""2b509668-d16b-4c59-9548-f2b00ac50216""",0.0,100.0
1655,"""749b833f-d87a-4fde-95d1-f5b34a392c7e""",0.0,3.8
1656,"""08a645b0-1947-4168-b628-405cdb8e54fc""",0.0,0.0
1657,"""029f143a-09ae-4b69-be12-b8339d22c78c""",0.0,20.0
1658,"""08d6a561-fe83-47cb-81dd-913353935c18""",0.0,0.0
1659,"""059f5fef-917c-450a-9a3f-ed93eddc853f""",8.5,20.0
1660,"""995a6ef6-5c55-4b07-ad4e-d3fa29a2eb47""",0.0,46.0
1661,"""889c5609-1351-4575-84d8-95c58f7deec8""",0.0,21.309999
1662,"""ae274cc9-1bdf-4f9c-9db1-55fa8c95530a""",20.0,490.0
1663,"""b91be453-493d-473d-9f1f-370bf651e6ec""",0.0,0.0
1664,"""49121bca-c039-4a47-803d-26394ad1ce6f""",0.0,0.5
1665,"""1a42b0c7-e99c-4510-8cbb-25a82dac09e4""",0.0,3.0
1666,"""3f2ba120-22f1-4184-8343-df4b2071fd80""",9.0,2200.0
1667,"""621a372e-f5e0-4ecb-968f-42969d521794""",0.0,3730.0
1668,"""6c6df99a-7670-40b4-8eaa-f2e374ed4da6""",0.5,2.0
1669,"""1057a007-c31c-48a3-a6d8-b82450cb93d8""",0.0,0.0
1670,"""c5b1eba6-ac0d-4a72-a6d6-580aac693cb1""",0.0,0.0
1671,"""9588aff0-ef50-4ef1-8819-bd0e8aaaca06""",12.0,450.0
1672,"""c62f9dc2-39ed-4792-b2a3-ccbac59f00d0""",18.0,700.0
1673,"""f3a98533-58fb-4abb-aa1a-205cdeb00554""",561.0,990.0
1674,"""53fd028c-473a-4efb-9fd4-d34489ba6e29""",3210.0,9584.0
1675,"""5bf5de80-ff22-420c-8ad1-dd252411cf88""",0.0,0.0
1676,"""0f51da36-df48-4bbe-abe8-d67413f12115""",3.0,46.0
1677,"""11b12b09-63e1-49a3-ac17-8cdc85838969""",4414.0,4434.0
1678,"""f1ccdf97-4d0b-4821-8661-688a260cadd0""",0.0,0.0
1679,"""f8e06264-301f-4623-b960-9b81b0e0c002""",3745.0,3745.0
1680,"""34f63bb4-6b25-4aa3-9b53-902331e283e1""",0.0,0.0
1681,"""96053ac5-f5c6-4e85-8124-9b010dd8a206""",139.0,2131.0
1682,"""33edf19e-249d-4d20-993b-7c7f34e7bace""",0.0,0.0
1683,"""8c8bacb7-579d-4b3e-abea-d319c59dbc39""",18.0,56.0
1684,"""bd4d319e-4735-4c2d-b96b-d5b482bc71f3""",0.0,550.0
1685,"""bf1eb7ca-569b-497f-9eeb-46889eb2f781""",30.0,841.0
1686,"""f5ff2b6d-a217-47ea-bb74-12ed0c75f1b8""",0.85,1.5
1687,"""f51bac5e-4b26-4655-a0be-6cba68b50ae3""",0.0,0.0
1688,"""9dfdd2c1-4ad8-4d54-9d46-8046c75a9f84""",300.0,300.0
1689,"""59ea7e58-052b-4107-9b7d-23ec2c46122e""",0.46,375.829987
1690,"""5cefe6a4-68f1-43c9-8f1b-4d857454f1c2""",0.0,122.0
1691,"""143e83d6-a818-4ac4-9909-146009f0fd0d""",7.0,566.200012
1692,"""7a571da5-07d4-493f-a695-b9d0291dba1a""",6.0,235.0
1693,"""1f15159f-6d35-4c3f-86e8-b3a89041ea33""",0.0,20.0
1694,"""74d67d71-2d25-4fa1-9a1e-df71c6af891e""",0.0,50.0
1695,"""f7677584-eb01-44ca-96f9-a334381034fa""",0.0,3900.0
1696,"""d2bb9157-f532-41bf-a22a-7286fc1d9865""",0.0,175.0
1697,"""2b47cfee-0233-4bd8-8f12-58a2fc3c5556""",0.0,1.0
1698,"""1a382ca5-c5a9-48c6-a7bc-b44200e9504c""",1.0,20.0
1699,"""c80e637a-8cf3-484a-b6b0-587b1a7893e9""",0.0,8097.5
1700,"""7cc6bbd4-b9dd-4d0e-a157-7bde083a3ae4""",10.0,10.0
1701,"""16c262f7-46a9-4efc-bf12-f8ec2d37e944""",0.0,0.0
1702,"""96e5e803-2d09-4b25-bc57-29e77f48a945""",10.8,24.6
